Log_ID,Application_ID,Layer_ID,Status_flag,Execution_time_seconds,Execution_start_time,Execution_end_time,Table_ID,Table_name,Job_ID,Batch_execution_ID,Job_execution_ID,Source_records,Target_records
5937073,111,11101303,S,148,2024-07-02,2024-07-02,1110130300884,DIM_ENTERPRISE_DAILY_ORDER_RECOGNITION_SALES_ORDER_DETAIL_DERIVED_END_CUSTOMER_INCR,111013735,803bb18d40e44392a21c064240d3f21b,16ce73b883894c5490ad2ef3923f2b75,3940265,999370316
5937043,111,11101306,S,23,2024-07-02,2024-07-02,1110130600883,STAGE_ENTERPRISE_SALES_ORDER_LINE_ITEM_STEP4_6_DOR,111013735,bc27dd9fbf3c428d8854ba84c70a26ea,16ce73b883894c5490ad2ef3923f2b75,3940265,3940265
5937030,111,11101306,S,37,2024-07-02,2024-07-02,1110130600882,STAGE_ENTERPRISE_SALES_ORDER_LINE_ITEM_STEP4_3_DOR,111013735,869b1b18a640454685383f41c7db52ea,16ce73b883894c5490ad2ef3923f2b75,3940265,3940265
5936995,111,11101306,S,42,2024-07-02,2024-07-02,1110130600881,STAGE_ENTERPRISE_SALES_ORDER_LINE_ITEM_STEP4_1_DOR,111013735,ab17db251bf94f75aefcd0c4b1153e09,16ce73b883894c5490ad2ef3923f2b75,3940265,3940265
5936980,111,11101306,S,22,2024-07-02,2024-07-02,1110130600880,STAGE_ENTERPRISE_SALES_ORDER_LINE_ITEM_STEP4_0_DOR,111013735,c38698238d8e42519ccd04b6ff0436bf,16ce73b883894c5490ad2ef3923f2b75,3940265,3940265
5936941,111,11101306,S,90,2024-07-02,2024-07-02,1110130600879,STAGE_ENTERPRISE_SALES_ORDER_LINE_ITEM_STEP2_DOR,111013735,bfeff2c658084f36b07c9bc5c6f65d6f,16ce73b883894c5490ad2ef3923f2b75,3940265,3940265
5936897,111,11101306,S,193,2024-07-02,2024-07-02,1110130600878,DIM_ENTERPRISE_SALES_ORDER_DETAIL_GO_TO_MARKET_PRE_ECL_DOR,111013735,ddb418323f344e27953baa156b05878c,16ce73b883894c5490ad2ef3923f2b75,3809573368,245607
5936740,111,11101306,S,835,2024-07-02,2024-07-02,1110130600877,STAGE_ENTERPRISE_SALES_ORDER_LINE_ITEM_DOR,111013735,f28076149aae4a1f9ae437c7527e541c,16ce73b883894c5490ad2ef3923f2b75,81323807,0
5936627,111,11101306,S,318,2024-07-02,2024-07-02,1110130600541,Fact_Enterprise_Daily_Order_Recognition_Sales_Order_Line_Item_TZ,111013541,6484aff77646442a91345bad6a9ef4b1,16ce73b883894c5490ad2ef3923f2b75,23102568,81323807
5936599,99,9999999,S,370,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013541,3d03e10f41174476a3f8ff475fa5a6ed,16ce73b883894c5490ad2ef3923f2b75,0,0
5936562,111,11101304,S,27,2024-07-02,2024-07-02,1110130400524,Fact_Daily_Order_Recognition_Hist,111013524,b065cf53763641e8b95eb956a16a6417,16ce73b883894c5490ad2ef3923f2b75,0,0
5936551,111,11101303,S,30,2024-07-02,2024-07-02,1110130300524,Fact_Daily_Order_Recognition_Incr,111013524,b065cf53763641e8b95eb956a16a6417,16ce73b883894c5490ad2ef3923f2b75,0,0
5936535,99,9999999,S,107,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013524,a744bf1cc08d4fc29620b8fd2b5a46f0,16ce73b883894c5490ad2ef3923f2b75,0,0
5936116,111,11101305,S,600,2024-07-02,2024-07-02,1110130500592,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition,111013591,50c4e8751ef74360bd46b2df75a24f61,61b89c29ba714e5ab1a4837866d48345,140855,140855
5936106,111,11101305,S,321,2024-07-02,2024-07-02,1110130500596,Fact_Sales_Order_Simulate_Shipment_Line_Item,111013595,d7fd94bde39f4514acd66c7cbb2ad8e4,3aef6d1536c44a3b9664bdff2e1f6ef7,24568,24568
5936043,111,11101308,S,88,2024-07-02,2024-07-02,1110130800002,orders_and_shipments.fact_enterprise_daily_contract_recognition_merged,111000022,75a150e015c14aa3bc1e13560db2a9d5,d78a200e9cbf4b44892cd1e0ed40c45a,1366833,1366833
5936018,111,11101304,S,411,2024-07-02,2024-07-02,1110130400592,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition_Hist,111013591,50c4e8751ef74360bd46b2df75a24f61,61b89c29ba714e5ab1a4837866d48345,140855,140855
5936016,111,11101304,S,333,2024-07-02,2024-07-02,1110130400596,Fact_Sales_Order_Simulate_Shipment_Line_Item_Hist,111013595,d7fd94bde39f4514acd66c7cbb2ad8e4,3aef6d1536c44a3b9664bdff2e1f6ef7,24568,24568
5936008,111,11101305,S,512,2024-07-02,2024-07-02,1110130500581,Fact_Enterprise_Sales_Order_Shipment_Line_Item,111013623,5c6436abe7df4c33a05b53ede9ce89de,64d3804a245b47128f177a632f5eae71,582020,582021
5935996,111,11101303,S,49,2024-07-02,2024-07-02,1110130300596,Fact_Sales_Order_Simulate_Shipment_Line_Item_Incr,111013595,d7fd94bde39f4514acd66c7cbb2ad8e4,3aef6d1536c44a3b9664bdff2e1f6ef7,24568,24568
5935995,111,11101307,S,126,2024-07-02,2024-07-02,1110130700002,orders_and_shipments.fact_enterprise_daily_contract_recognition_merged,111000022,6495adbb3fe7405d9e2715b7be45332a,d78a200e9cbf4b44892cd1e0ed40c45a,1366833,1366833
5935955,111,11101305,S,1366,2024-07-02,2024-07-02,1110130500552,Fact_Enterprise_Shipment_Pricing_Condition,111013622,9a69168623aa40ae960474c104cc1ae5,a26412dd3d0c4a968bc1c8a499a92e47,3721260,3721260
5935931,111,11101305,S,716,2024-07-02,2024-07-02,1110130500531,Fact_Enterprise_Sales_Order_Line_Item,111013621,053f5cd73ef542088cb1b38c47d350c1,553a309011b64410a61ee9008af104ef,1254569,1254569
5935914,111,11101305,S,1909,2024-07-02,2024-07-02,1110130500512,Fact_Enterprise_Sales_Order_Pricing_Condition,111013616,3aceff1f314d42349c2b62026173c485,c0fdc75345564febace2426e281b4470,6464627,6464627
5935909,111,11101303,S,385,2024-07-02,2024-07-02,1110130300592,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition_Incr,111013591,50c4e8751ef74360bd46b2df75a24f61,61b89c29ba714e5ab1a4837866d48345,0,0
5935892,111,11101304,S,381,2024-07-02,2024-07-02,1110130400581,Fact_Enterprise_Sales_Order_Shipment_Line_Item_Hist,111013623,5c6436abe7df4c33a05b53ede9ce89de,64d3804a245b47128f177a632f5eae71,582020,582021
5935878,111,11101304,S,236,2024-07-02,2024-07-02,1110130400552,Fact_Enterprise_Shipment_Pricing_Condition_Hist,111013622,9a69168623aa40ae960474c104cc1ae5,a26412dd3d0c4a968bc1c8a499a92e47,3721260,3721260
5935867,99,9999999,S,978,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013623,76d058533863475b97f707cdbe796ac8,64d3804a245b47128f177a632f5eae71,0,0
5935858,99,9999999,S,1683,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013622,1ebe968d79fe454990808befc6bbcd3a,a26412dd3d0c4a968bc1c8a499a92e47,0,0
5935843,111,11101304,S,193,2024-07-02,2024-07-02,1110130400512,Fact_Enterprise_Sales_Order_Pricing_Condition_Hist,111013616,3aceff1f314d42349c2b62026173c485,c0fdc75345564febace2426e281b4470,6464627,6464627
5935841,111,11101304,S,229,2024-07-02,2024-07-02,1110130400531,Fact_Enterprise_Sales_Order_Line_Item_Hist,111013621,053f5cd73ef542088cb1b38c47d350c1,553a309011b64410a61ee9008af104ef,1254569,1254569
5935840,111,11101303,S,131,2024-07-02,2024-07-02,1110130300591,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition_Incr,111013591,9d5c4e012bd34b83b635bd81330c7a98,61b89c29ba714e5ab1a4837866d48345,140855,140855
5935832,111,11101303,S,444,2024-07-02,2024-07-02,1110130300597,Fact_Sales_Order_Simulate_Shipment_Line_Item_Incr,111013595,fe3e277866fb416a89f3900545d1fab7,3aef6d1536c44a3b9664bdff2e1f6ef7,0,0
5935827,99,9999999,S,2188,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013616,bfcf8c94fb0e461f8cf38ba47d602a0b,c0fdc75345564febace2426e281b4470,0,0
5935826,99,9999999,S,1029,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013621,55c62a03e4964540b42caf26732cca65,553a309011b64410a61ee9008af104ef,0,0
5935784,111,11101306,S,102,2024-07-02,2024-07-02,1110130600595,Fact_Sales_Order_Simulate_Shipment_Line_Item_Temp,111013595,9ba9b34bd1944ab48e94590770d5e83a,3aef6d1536c44a3b9664bdff2e1f6ef7,1268935,24568
5935779,111,11101306,S,127,2024-07-02,2024-07-02,1110130600593,Fact_Sales_Order_Simulate_Shipment_Pricing_Condition_Temp,111013591,5d73dcd86e5b49fdac146e833aacff0e,61b89c29ba714e5ab1a4837866d48345,6294286,140855
5935767,99,9999999,S,1436,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013595,fb0ee8713a514ec5b109118ecffb691d,3aef6d1536c44a3b9664bdff2e1f6ef7,0,0
5935762,99,9999999,S,1821,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013591,4d4c48f8c42c42e59241cd8800abd709,61b89c29ba714e5ab1a4837866d48345,0,0
5935675,111,11101306,S,1019,2024-07-02,2024-07-02,1110130600617,orders_and_shipments.fact_enterprise_daily_contract_recognition_merged,111000022,5089ed7dfef249dc8afc4c80227b5c4f,d78a200e9cbf4b44892cd1e0ed40c45a,85179975,85179975
5935669,99,9999999,S,1375,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111000022,6a113ac6297d4d61ab443a947085cfa6,d78a200e9cbf4b44892cd1e0ed40c45a,0,0
5935635,111,11101306,S,75,2024-07-02,2024-07-02,1110130600004,DIM_ENTERPRISE_DAILY_CONTRACT_RECOGNITION_GO_TO_MARKET,111000020,aac092a0ceaa4048aa958bb40c65beb1,d78a200e9cbf4b44892cd1e0ed40c45a,3871441,3631765
5935627,111,11101301,S,31,2024-07-02,2024-07-02,1110130100523,lz_DAILY_ORDER_RECOGNITION,111013523,c1f93e8f81d14556bf9c8d2e16f47633,b05a581aaa4d45519c999aaa080ba62a,0,0
5935625,111,11101300,S,9,2024-07-02,2024-07-02,1110130000523,Fact_Daily_Order_Recognition_6033,111013523,c1f93e8f81d14556bf9c8d2e16f47633,b05a581aaa4d45519c999aaa080ba62a,1,0
5935613,99,9999999,S,99,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013523,5b4f55c329764a71a5cd020e8611b126,b05a581aaa4d45519c999aaa080ba62a,0,0
5935597,111,11101301,S,35,2024-07-02,2024-07-02,1110130100522,lz_DAILY_ORDER_RECOGNITION,111013522,e5139f1c6eee448eb60171a9221631a7,76ff108985e04a23bffd1aa51c0973db,0,0
5935594,111,11101300,S,11,2024-07-02,2024-07-02,1110130000522,Fact_Daily_Order_Recognition_6032,111013522,e5139f1c6eee448eb60171a9221631a7,76ff108985e04a23bffd1aa51c0973db,1,0
5935590,111,11101306,S,87,2024-07-02,2024-07-02,1110130600011,dim_enterprise_daily_contract_recognition_derived_end_customer,111000020,880ae071151f48ef9ce9278d886bf99e,d78a200e9cbf4b44892cd1e0ed40c45a,3631765,3631765
5935585,99,9999999,S,88,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013522,b3898d8005a64abb81043376315184b7,76ff108985e04a23bffd1aa51c0973db,0,0
5935567,111,11101301,S,43,2024-07-02,2024-07-02,1110130100521,lz_DAILY_ORDER_RECOGNITION,111013521,64659340435944d0b61d7d40bc876159,d6c28f068caf4ff094a70e59bd655843,0,0
5935558,111,11101306,S,51,2024-07-02,2024-07-02,1110130600010,STAGE_ENTERPRISE_DCR_STEP4_SHIP_SOLD,111000020,255ca776373b405c9be696cbcc1d0aa9,d78a200e9cbf4b44892cd1e0ed40c45a,3631765,3631765
5935557,111,11101306,S,38,2024-07-02,2024-07-02,1110130600007,STAGE_ENTERPRISE_DCR_STEP4_BMT,111000020,c29cd63555fb4d88bad28dd524d0137d,d78a200e9cbf4b44892cd1e0ed40c45a,3631765,3631765
5935556,111,11101306,S,38,2024-07-02,2024-07-02,1110130600008,STAGE_ENTERPRISE_DCR_STEP4_END_USER,111000020,be9a0d78fd404bdba913e36b87e08af9,d78a200e9cbf4b44892cd1e0ed40c45a,3631765,3631765
5935555,111,11101306,S,57,2024-07-02,2024-07-02,1110130600009,STAGE_ENTERPRISE_DCR_STEP4_CRM_OPPTY,111000020,2b3fea0eee90432696852ff2edac5d07,d78a200e9cbf4b44892cd1e0ed40c45a,3631765,889850
5935553,111,11101300,S,11,2024-07-02,2024-07-02,1110130000521,Fact_Daily_Order_Recognition_6018,111013521,64659340435944d0b61d7d40bc876159,d6c28f068caf4ff094a70e59bd655843,1,0
5935552,111,11101305,S,119,2024-07-02,2024-07-02,1110130500565,Fact_Enterprise_Sales_Order_Pricing_Condition_Combined_Blob,111013660,545c7007e1a84d5481c519b7b2454e7a,2938ca0a582b422b8508b1bc5d3577b8,6464627,6464627
5935551,111,11101306,S,124,2024-07-02,2024-07-02,1110130600537,Fact_Enterprise_Sales_Order_Line_Item_Combined_Blob,111013660,05dcb914deb84cc5877859cbb0a00653,2938ca0a582b422b8508b1bc5d3577b8,1342438298,2523504
5935542,99,9999999,S,108,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013521,8c106e7f106a48398bbb47202c52060e,d6c28f068caf4ff094a70e59bd655843,0,0
5935522,111,11101306,S,45,2024-07-02,2024-07-02,1110130600003,STAGE_ENTERPRISE_DCR_STEP2,111000020,948ff0200ebc4f2ab9a59772cc34ec67,d78a200e9cbf4b44892cd1e0ed40c45a,3631765,3631765
5935465,111,11101306,S,105,2024-07-02,2024-07-02,1110130600002,DIM_ENTERPRISE_DCR_GO_TO_MARKET_PRE_ECL,111000020,3943cf2de209431d92c659a1a0eb0e87,d78a200e9cbf4b44892cd1e0ed40c45a,3631765,2961
5935451,111,11101306,S,95,2024-07-02,2024-07-02,1110130600001,STAGE_ENTERPRISE_DAILY_CONTRACT_RECOGNITION,111000020,7a9031f8c13540c583a36c9dc91c3d29,d78a200e9cbf4b44892cd1e0ed40c45a,85179975,2961
5935442,99,9999999,S,739,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111000020,82edd065981b40f898e93e7ce42ff240,d78a200e9cbf4b44892cd1e0ed40c45a,0,0
5935398,111,11101306,S,263,2024-07-02,2024-07-02,1110130600021,fact_enterprise_daily_contract_recognition,111000033,55b18625f0c94c058026c7c8444dfc2d,d78a200e9cbf4b44892cd1e0ed40c45a,3871441,85179975
5935387,99,9999999,S,313,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111000033,b9ba271bc2d542b680df6267dc2eb4a9,d78a200e9cbf4b44892cd1e0ed40c45a,0,0
5935375,111,11101305,S,58,2024-07-02,2024-07-02,1110130500020,fact_daily_contract_recognition,111000025,4a2f1c29f2f24d049a392d96e1d15389,d78a200e9cbf4b44892cd1e0ed40c45a,2960,2960
5935374,111,11101303,S,736,2024-07-02,2024-07-02,1110130300512,Fact_Enterprise_Sales_Order_Pricing_Condition_Incr,111013660,c39cbe49d00445cd84349bf12044045b,2938ca0a582b422b8508b1bc5d3577b8,6230331,6230331
5935373,111,11101303,S,746,2024-07-02,2024-07-02,1110130300531,Fact_Enterprise_Sales_Order_Line_Item_Incr,111013660,a2fb2090e72f498da6866be0a859956f,2938ca0a582b422b8508b1bc5d3577b8,1173131,1173131
5935365,111,11101304,S,41,2024-07-02,2024-07-02,1110130400020,fact_daily_contract_recognition_hist,111000025,4a2f1c29f2f24d049a392d96e1d15389,d78a200e9cbf4b44892cd1e0ed40c45a,2960,2960
5935364,111,11101305,S,1,2024-07-02,2024-07-02,1110130500564,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_History,111013660,5a0a4f8d73c345969e2ff0e9d8d3ece0,2938ca0a582b422b8508b1bc5d3577b8,0,0
5935354,111,11101305,S,1,2024-07-02,2024-07-02,1110130500563,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit,111013660,26b75f0bb8dd49209a622284b4aa4856,2938ca0a582b422b8508b1bc5d3577b8,0,0
5935352,111,11101304,S,4,2024-07-02,2024-07-02,1110130400563,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit_Hist,111013660,26b75f0bb8dd49209a622284b4aa4856,2938ca0a582b422b8508b1bc5d3577b8,0,0
5935350,111,11101303,S,1,2024-07-02,2024-07-02,1110130300563,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit_Incr,111013660,26b75f0bb8dd49209a622284b4aa4856,2938ca0a582b422b8508b1bc5d3577b8,0,0
5935330,111,11101305,S,12,2024-07-02,2024-07-02,1110130500562,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_ODW,111013660,aa1b9c0d2c954b9dbab471d0d3afc188,2938ca0a582b422b8508b1bc5d3577b8,0,0
5935303,111,11101306,S,31,2024-07-02,2024-07-02,1110130600533,Fact_Enterprise_Sales_Order_Line_Item_D_Record_ODW,111013660,4b6130141a4943aebe00e4bf965b8b81,2938ca0a582b422b8508b1bc5d3577b8,452765,410764658
5935287,111,11101303,S,293,2024-07-02,2024-07-02,1110130300020,fact_daily_contract_recognition_incr,111000025,4a2f1c29f2f24d049a392d96e1d15389,d78a200e9cbf4b44892cd1e0ed40c45a,2960,2960
5935268,111,11101302,S,56,2024-07-02,2024-07-02,1110130200020,dor_contractual_order,111000025,4a2f1c29f2f24d049a392d96e1d15389,d78a200e9cbf4b44892cd1e0ed40c45a,2960,2960
5935237,111,11101306,S,1496,2024-07-02,2024-07-02,1110130600555,Fact_Enterprise_Shipment_Pricing_Condition_Combined_Blob,111013661,300d5909050e4b9e96b48b6aad216da8,99ed045ab0754c6b81e646b6fd444e8e,4002091074,3721260
5935236,111,11101306,S,1447,2024-07-02,2024-07-02,1110130600586,Fact_Enterprise_Sales_Order_Shipment_Line_Item_Combined_Blob,111013661,4b2cf5168266436f84b7040e2e24f488,99ed045ab0754c6b81e646b6fd444e8e,877848814,582020
5935202,111,11101301,S,230,2024-07-02,2024-07-02,1110130100020,lz_dor_contractual_order,111000025,4a2f1c29f2f24d049a392d96e1d15389,d78a200e9cbf4b44892cd1e0ed40c45a,2960,2960
5935201,111,11101305,S,1,2024-07-02,2024-07-02,1110130500561,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit,111013660,6ac5facd2084482ab7a57d1017b393d5,2938ca0a582b422b8508b1bc5d3577b8,0,0
5935198,111,11101304,S,5,2024-07-02,2024-07-02,1110130400561,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit_Hist,111013660,6ac5facd2084482ab7a57d1017b393d5,2938ca0a582b422b8508b1bc5d3577b8,0,0
5935193,111,11101306,S,408,2024-07-02,2024-07-02,1110130600533,Fact_Enterprise_Sales_Order_Line_Item_D_Record_ODW,111013660,4b6130141a4943aebe00e4bf965b8b81,2938ca0a582b422b8508b1bc5d3577b8,1342438298,426950
5935191,111,11101303,S,16,2024-07-02,2024-07-02,1110130300561,Fact_Enterprise_Sales_Order_Pricing_Condition_D_Record_Eurofit_Incr,111013660,6ac5facd2084482ab7a57d1017b393d5,2938ca0a582b422b8508b1bc5d3577b8,0,0
5935188,99,9999999,S,733,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111000025,9702dac272894ed99d78d35b10972e35,d78a200e9cbf4b44892cd1e0ed40c45a,0,0
5935113,111,11101306,S,206,2024-07-02,2024-07-02,1110130600515,Working_Fact_Sales_Order_Pricing_Condition_Eurofit,111013660,f4e04f84367544e0b9358e5deebad71a,2938ca0a582b422b8508b1bc5d3577b8,11784659885,801386
5935041,111,11101304,S,170,2024-07-02,2024-07-02,1110130400513,Fact_Sales_Order_Pricing_Condition_Hist,111013660,fde13dc7709446bcbef60ddd73abc387,2938ca0a582b422b8508b1bc5d3577b8,6230331,6230331
5935012,111,11101308,S,95,2024-07-02,2024-07-02,1110130800578,Fact_Enterprise_Daily_Order_Recognition_Sales_Order_Line_Item_Merged,111013578,01356a6912004471b5d817ef9da951c2,84090a33fc9e4cab9e6eb94aadbbf825,1363943,1363943
5934989,111,11101304,S,125,2024-07-02,2024-07-02,1110130400506,Fact_Finance_Sales_Order_Line_Item_Hist,111013660,2b9d081b51f6441894ced7e6b2c4dcff,2938ca0a582b422b8508b1bc5d3577b8,1173131,1173131
5934972,111,11101303,S,269,2024-07-02,2024-07-02,1110130300513,Fact_Sales_Order_Pricing_Condition_Incr,111013660,fde13dc7709446bcbef60ddd73abc387,2938ca0a582b422b8508b1bc5d3577b8,6230331,6230331
5934942,111,11101307,S,265,2024-07-02,2024-07-02,1110130700578,Fact_Enterprise_Daily_Order_Recognition_Sales_Order_Line_Item_Merged,111013578,01356a6912004471b5d817ef9da951c2,84090a33fc9e4cab9e6eb94aadbbf825,1363943,1363943
5934938,111,11101303,S,972,2024-07-02,2024-07-02,1110130300581,Fact_Enterprise_Sales_Order_Shipment_Line_Item_Incr,111013661,437278a47c5c4338b2f37fb93fde9de2,99ed045ab0754c6b81e646b6fd444e8e,579869,579869
5934937,111,11101303,S,531,2024-07-02,2024-07-02,1110130300552,Fact_Enterprise_Shipment_Pricing_Condition_Incr,111013661,d4e52cda155b4128920b90dc6ac3a0bb,99ed045ab0754c6b81e646b6fd444e8e,3721260,3721260
5934933,111,11101303,S,178,2024-07-02,2024-07-02,1110130300506,Fact_Finance_Sales_Order_Line_Item_Incr,111013660,2b9d081b51f6441894ced7e6b2c4dcff,2938ca0a582b422b8508b1bc5d3577b8,1173131,1173131
5934927,111,11101306,S,13,2024-07-02,2024-07-02,1110130600554,Fact_Enterprise_Shipment_Pricing_Condition_D_Record_History,111013661,6cdb454749b744da8b7f329e48304a0f,99ed045ab0754c6b81e646b6fd444e8e,1638570,1978030172
5934887,111,11101302,S,192,2024-07-02,2024-07-02,1110130200506,CVX_SALES_ORDER_PRICING_COND_LINE_ITEM,111013660,2b9d081b51f6441894ced7e6b2c4dcff,2938ca0a582b422b8508b1bc5d3577b8,2322907,3472683
5934888,111,11101302,S,327,2024-07-02,2024-07-02,1110130200513,CVX_SALES_ORDER_PRICING_COND_PRCD,111013660,fde13dc7709446bcbef60ddd73abc387,2938ca0a582b422b8508b1bc5d3577b8,12136572,18042813
5934862,111,11101306,S,166,2024-07-02,2024-07-02,1110130600553,Fact_Enterprise_Shipment_Pricing_Condition_D_Record_ODW,111013661,5d5f05ebf91445bba4c42155afd723a8,99ed045ab0754c6b81e646b6fd444e8e,6454230479,1638570
5934551,111,11101306,S,622,2024-07-02,2024-07-02,1110130600513,lz_CVX_SALES_ORDER_PRICING_COND_PRCD,111013660,1fe26b4c422e4427a465686cf3657c33,2938ca0a582b422b8508b1bc5d3577b8,9962273272,8417947076
5934548,111,11101306,S,611,2024-07-02,2024-07-02,1110130600506,lz_CVX_SALES_ORDER_PRICING_COND_LINE_ITEM,111013660,537e53097ebc4f48a166ab58da2ed621,2938ca0a582b422b8508b1bc5d3577b8,9962273272,1687448042
5934452,111,11101306,S,52,2024-07-02,2024-07-02,1110130600584,Fact_Enterprise_Sales_Order_Shipment_Line_Item_D_Record_ODW,111013661,87b4773adaae469e8da04a82b2be50d2,99ed045ab0754c6b81e646b6fd444e8e,228977,328568271
5934399,111,11101306,S,168,2024-07-02,2024-07-02,1110130600625,msck-CVX_SALES_ORDER_PRICING_COND_PRELAN_EXT,111013660,44f2799ef6af473c92e2eedf25799cc0,2938ca0a582b422b8508b1bc5d3577b8,9962273272,9962273272
5934369,99,9999999,S,3576,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013660,5af20918c9fb4a169a1cfc17408f84e0,2938ca0a582b422b8508b1bc5d3577b8,0,0
5934235,111,11101306,S,1191,2024-07-02,2024-07-02,1110130600578,Fact_Enterprise_Daily_Order_Recognition_Sales_Order_Line_Item_Merged,111013578,8e2d6827b52b49539b5aded34de87916,84090a33fc9e4cab9e6eb94aadbbf825,81323807,81331025
5934224,111,11101308,S,60,2024-07-02,2024-07-02,1110130800731,Dim_Business_Partner_Function_Sales_Order_Item,111013731,b2b88955d8e84f4f9c197d0a4d1e8439,8762bd9d56dc40919ac0d43efe45d8d6,1245918,1245918
5934210,99,9999999,S,1643,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013578,a657e44282e646f5a21d364de3204517,84090a33fc9e4cab9e6eb94aadbbf825,0,0
5934190,111,11101306,S,972,2024-07-02,2024-07-02,1110130600556,Fact_Enterprise_Shipment_Pricing_Condition_S4_Delete,111013661,d9847a92b4054b639146ea554f493b01,99ed045ab0754c6b81e646b6fd444e8e,3998369814,345009652
5934189,111,11101306,S,282,2024-07-02,2024-07-02,1110130600584,Fact_Enterprise_Sales_Order_Shipment_Line_Item_D_Record_ODW,111013661,87b4773adaae469e8da04a82b2be50d2,99ed045ab0754c6b81e646b6fd444e8e,877848814,209606
5934188,111,11101307,S,38,2024-07-02,2024-07-02,1110130700731,Dim_Business_Partner_Function_Sales_Order_Item,111013731,b2b88955d8e84f4f9c197d0a4d1e8439,8762bd9d56dc40919ac0d43efe45d8d6,1245918,1245918
5934046,111,11101305,S,312,2024-07-02,2024-07-02,1110130500541,Fact_Enterprise_Daily_Order_Recognition_Sales_Order_Line_Item,111013542,258bd3f2ef074709880d7da073fbb554,84090a33fc9e4cab9e6eb94aadbbf825,15945,37797
5933979,111,11101311,S,200,2024-07-02,2024-07-02,1110131100601,S3_Copy_Pricing_Condition_Header_Detail,111013601,3e26903f-27eb-4757-990e-7ce9ebb12e00,,0,0
5933931,111,11101306,S,633,2024-07-02,2024-07-02,1110130600514,Working_Fact_Shipment_Pricing_Condition_Eurofit,111013661,bb63d97735f84599b9290e46d5599210,99ed045ab0754c6b81e646b6fd444e8e,6454230479,780653
5933914,111,11101304,S,500,2024-07-02,2024-07-02,1110130400541,Fact_Enterprise_Daily_Order_Recognition_Sales_Order_Line_Item_Hist,111013542,258bd3f2ef074709880d7da073fbb554,84090a33fc9e4cab9e6eb94aadbbf825,15945,37797
5933911,99,9999999,S,867,2024-07-02,2024-07-02,999999900002,Default UOW for Databricks,111013542,a4efdea3a96c400eb3384bd81fba6318,84090a33fc9e4cab9e6eb94aadbbf825,0,0
5933872,111,11101305,S,910,2024-07-02,2024-07-02,1110130500731,Dim_Business_Partner_Function_Sales_Order_Item,111013731,be297e9913454f01b055f2d666d5b57e,8762bd9d56dc40919ac0d43efe45d8d6,1245918,14351940
5933668,111,11101304,S,926,2024-07-02,2024-07-02,1110130400731,Dim_Business_Partner_Function_Sales_Order_Item_Hist,111013731,be297e9913454f01b055f2d666d5b57e,8762bd9d56dc40919ac0d43efe45d8d6,1296537,15179042
5933611,111,11101305,S,1263,2024-07-02,2024-07-02,1110130500886,DIM_ENTERPRISE_DAILY_ORDER_RECOGNITION_SALES_ORDER_DETAIL_GO_TO_MARKET,111013735,93c0a2d1b7734bc39113e0929c285b8c,84090a33fc9e4cab9e6eb94aadbbf825,15945,37797
5933385,111,11101304,S,754,2024-07-02,2024-07-02,1110130400886,DIM_ENTERPRISE_DAILY_ORDER_RECOGNITION_SALES_ORDER_DETAIL_DERIVED_END_CUSTOMER_HIST,111013735,93c0a2d1b7734bc39113e0929c285b8c,84090a33fc9e4cab9e6eb94aadbbf825,3972271,978191440
5933268,111,11101304,S,2351,2024-07-02,2024-07-02,1110130400507,Fact_Shipment_Pricing_Condition_Hist,111013661,9f90e91009584bf8bce1288c41dd59cc,99ed045ab0754c6b81e646b6fd444e8e,3721316,3721316
